alāku,ana,muhhu,679,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s191_389,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s191_391,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s191_390,,,Esarhaddon,,,,x,,,ittalkāni,muhhīšu,,,,,obl,,,http://oracc.org/saao/saa10/P334798,191,191,,,,,,,,,,,,,SAA 10 109,Bel-ušezib,,Kuyunjik (Nineveh),Scholarly Letter,
alāku,ana,muhhu,721-705,Neo-Babylonian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s58_56,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s58_54,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s58_53,,,Sargon II,,x,,,,,illika,muhhīka,ana,,,,obl,,,http://oracc.org/saao/saa17/P237651,58,58,,,,,,,,,,,,,SAA 17 152,"Abi-yaqiya, Abi-yadi', Zerutu, Šulluma, Ahi-bigayanu",the king,Kuyunjik (Nineveh),Administrative Letter,Tubliaš
alāku,ana,muhhu,721-705,Neo-Babylonian,bītu,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s81_97,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s81_99,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s81_98,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s81_100,,Sargon II,,x,,,,,illaka,muhhi,ana,bītīšu,,,iobj,NOUN,,http://oracc.org/saao/saa19/P224469,81,81,,,,,,,,,,,,,SAA 19 201,Ahu-ila’i,the king,Nimrud (Kalhu),Administrative Letter,Babylonia
alāku,ana,muhhu,710-709,Neo-Babylonian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s155_41,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s155_37,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s155_36,,,Sargon II,,x,,,,,ittalak,muhhi,ana,,,,obl,,,http://oracc.org/saao/saa17/P237959,155,155,,,,,,,,,,,,,SAA 17 010,Nabu-bel-šumati,the king,Kuyunjik (Nineveh),Administrative Letter,Sippar
alāku,ana,muhhu,706-692,Neo-Babylonian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s104_86,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s104_81,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s104_80,,,Sennacherib,,,x,,,,illak,muhhi,ana,,,,obl,,,http://oracc.org/saao/saa17/P237788,104,104,,,,,,,,,,,,,SAA 17 106,Aqar-Bel-lumur,the king,Kuyunjik (Nineveh),Administrative Letter,Gambulu
alāku,ina,muhhu,669-631,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s139_21,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s139_19,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s139_18,,,Ashurbanipal,,,,,x,,tallaka,muhhi,ina,,,,obl,,,http://oracc.org/saao/saa21/P314340,139,139,,,,,,,,,,,,,SAA 21 070,the king,unknown,Kuyunjik (Nineveh),Administrative Letter,Nineveh
alāku,ina,muhhu,681-669,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s208_48,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s208_50,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s208_49,,,Esarhaddon,,,,x,,,ittalkūnu,muhhīya,ina,,,,iobj,,,http://oracc.org/saao/saa16/P334161,208,208,,,,,,,,,,,,,SAA 16 049,Sarai,the palace scribe,Kuyunjik (Nineveh),Administrative Letter,
alāku,ina,muhhu,681-669,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s85_14,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s85_13,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s85_12,,,Esarhaddon,,,,x,,,illaka,muhhīka,,,,,obl,,,http://oracc.org/saao/saa16/P314339,85,85,[Ahabû] is [no]w co[ming to y]ou.,,,,,Statement,Literal,,EA,Basic,,,SAA 16 005,the king,...li,Kuyunjik (Nineveh),Administrative Letter,
alāku,ina,muhhu,672-669,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s73_27,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s73_25,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s73_24,,,Esarhaddon,,,,x,,,lallika,muhhi,,,,,obl,,,http://oracc.org/saao/saa16/P313767,73,73,,,,,,,,,,,,,SAA 16 037,unknown,the crown prince,Kuyunjik (Nineveh),Administrative Letter,
alāku,ina,muhhu,680,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s55_172,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s55_170,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s55_169,,,Esarhaddon,,,,x,,,ittalak,muhhi,ina,,,,iobj,,,http://oracc.org/saao/saa16/P334325,55,55,,,,,,,,,,,,,SAA 16 095,no sender,the king,Kuyunjik (Nineveh),Administrative Letter,
alāku,ina,muhhu,680,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s55_123,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s55_121,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s55_120,,,Esarhaddon,,,,x,,,nittalak,muhhi,,,,,obl,,,http://oracc.org/saao/saa16/P334325,55,55,We went straight to Dannaya,,,,,Statement,Literal,,EA,Basic+,,Unclear analysis (why does translation say 'straight'?),SAA 16 095,no sender,the king,Kuyunjik (Nineveh),Administrative Letter,
alāku,ina,muhhu,670,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s127_216,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s127_214,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s127_213,,,Esarhaddon,,,,x,,,ittalak,muhhi,,,,,obl,,,http://oracc.org/saao/saa16/P313641,127,127,,,,,,,,,,,,,SAA 16 015,Ashurbanipal,the king,Kuyunjik (Nineveh),Administrative Letter,
alāku,ina,muhhu,670,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s127_180,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s127_178,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s127_177,,,Esarhaddon,,,,x,,,ittalak,muhhi,,,,,obl,,,http://oracc.org/saao/saa16/P313641,127,127,,,,,,,,,,,,,SAA 16 015,Ashurbanipal,the king,Kuyunjik (Nineveh),Administrative Letter,
alāku,ina,muhhu,670,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s104_76,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s104_70,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s104_69,,,Esarhaddon,,,,x,,,lillika,muhhi,,,,,obl,,,http://oracc.org/saao/saa10/P334277,104,104,,,,,,,,,,,,,SAA 10 070,Nabu-ahhe-eriba,,Kuyunjik (Nineveh),Scholarly Letter,
alāku,ina,muhhu,680-631,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s133_57,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s133_56,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s133_55,,,Esarhaddon or Ashurbanipal,,,,x,x,,ussālik,muhhīya,,,,,obl,,,http://oracc.org/saao/saa13/P334287,133,133,and let my garments go back to me.,,,,,Statement+,Basic+,,EA,Basic+,,,SAA 13 033,"Mutakkil-Aššur, Issar-na’idi",,Kuyunjik (Nineveh),Priestly Letter,
alāku,ina,muhhu,680-631,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s83_32,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s83_20,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s83_19,,,Esarhaddon or Ashurbanipal,,,,x,x,,lilliku,muhhi,,,,,obl,,,http://oracc.org/saao/saa13/P334399,83,83,,,,,,,,,,,,,SAA 13 007,Esarhaddon or Ashurbanipal,,Kuyunjik (Nineveh),Priestly Letter,
alāku,ina,muhhu,680-631,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s90_61,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s90_60,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s90_59,,,Esarhaddon or Ashurbanipal,,,,x,x,,illakni,muhhīni,,,,,obl,,,http://oracc.org/saao/saa13/P334516,90,90,,,,,,,,,,,,,SAA 13 020,Dadi,,Kuyunjik (Nineveh),Priestly Letter,
alāku,ina,muhhu,721-705,Neo-Assyrian,ālu,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s206_309,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s206_307,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s206_306,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s206_308,,Sargon II,,x,,,,,illāka,muhhi,ina,āli,,,iobj,NOUN,,http://oracc.org/saao/saa19/P224474,206,206,,,,,,,,,,,,,SAA 19 156,the king,unknown,Nimrud (Kalhu),Administrative Letter,Nimrud
alāku,ina,muhhu,721-705,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s32_22,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s32_21,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s32_20,,,Sargon II,,x,,,,,tattalka,muhhīya,ina,,,,obl,,,http://oracc.org/saao/saa19/P224453,32,32,,,,,,,,,,,,,SAA 19 207,unknown,the king,Nimrud (Kalhu),Administrative Letter,(unknown)
alāku,ina,muhhu,721-705,Neo-Assyrian,šarru,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s50_95,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s50_92,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s50_91,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s50_93,,Sargon II,,x,,,,,allakāni,muhhi,ina,šarri,,,iobj,NOUN,,http://oracc.org/saao/saa19/P393682,50,50,,,,,,,,,,,,,SAA 19 195,Nabu-ahhe?-...,the king,Nimrud (Kalhu),Administrative Letter,Eastern Assyria
alāku,ina,muhhu,721-705,Neo-Assyrian,libittu,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s84_55,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s84_52,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s84_51,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s84_53,,Sargon II,,x,,,,,ittalkūni,muhhi,ina,libittāti,,,iobj,NOUN,,http://oracc.org/saao/saa19/P393663,84,84,"If the Urarṭian[s] come [t]o Sarduriani to cru[s]h the bricks,",,,,,Statement,Literal,,EA,Basic+,,,SAA 19 183,Nabu-uṣalla,the king,Nimrud (Kalhu),Administrative Letter,Tamnuna
alāku,ina,muhhu,710,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s92_33,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s92_32,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s92_31,,,Sargon II,,x,,,,,ittalkūni,muhhīni,ina,,,,iobj,,,http://oracc.org/saao/saa19/P393676,92,92,,,,,,,,,,,,,SAA 19 199,Sin-ašared,the king,Nimrud (Kalhu),Administrative Letter,Eastern Assyria
alāku,ina,muhhu,710,Neo-Babylonian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s151_175,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s151_173,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s151_172,,,Sargon II,,x,,,,,ittanallak,muhhi,ina,,,,obl,,,http://oracc.org/saao/saa17/P238083,151,151,"Their men, who are devoted to nobody, will follow our commands. ( ⸢ERIM⸣-MEŠ-šú-nu šá a-⸢na⸣ UGU-ḫi mim-mu ⸢la am⸣-mar ina ⸢UGU⸣-ḫi dib-bi-nu ⸢it⸣-ta-na-lak ",,,,,Statement,Basic+,,EA,Basic+,,NB Dialect: ittalluku ina muhhi dibbi X = to follow commands of X?,SAA 17 027,Bel-iqiša,king of the world,Kuyunjik (Nineveh),Administrative Letter,Babylon
alāku,ina,muhhu,731-730,Neo-Assyrian,,emūqu,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_146,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_144,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_143,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_142,Tiglath-pileser III,x,,,,,,tallika,muhhīšu,ina,,emūqī,,obl,,NOUN,http://oracc.org/saao/saa19/P224432,179,179,"Let the [army] go to him,",,,,,Wish+,Literal,,EA,Basic,,,SAA 19 087,Aššur-šallimanni,the king,Nimrud (Kalhu),Administrative Letter,Arrapha
alāku,ina,muhhu,731-730,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s174_55,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s174_54,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s174_53,,,Tiglath-pileser III,x,,,,,,illaka,muhhišunu,ina,,,,iobj,,,http://oracc.org/saao/saa19/P393638,174,174,,,,,,,,,,,,,SAA 19 086,Aššur-šallimanni,the king,Nimrud (Kalhu),Administrative Letter,Arrapha
alāku,ina,muhhu,731-730,Neo-Assyrian,mukin-zeri,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_26,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_19,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_18,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_20,,Tiglath-pileser III,x,,,,,,illakūni,muhhi,ina,Mukin-zeri,,,iobj,PROPN,,http://oracc.org/saao/saa19/P224432,179,179,the messenger]s of Mukin-zeri are going to him.,,,,,Statement,Literal,,EA,Basic,,,SAA 19 087,Aššur-šallimanni,the king,Nimrud (Kalhu),Administrative Letter,Arrapha
alāku,ina,muhhu,731-730,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_26,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_25,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_24,,,Tiglath-pileser III,x,,,,,,illakūni,muhhīšu,ina,,,,iobj,,,http://oracc.org/saao/saa19/P224432,179,179,,,,,,,,,,,,,SAA 19 087,Aššur-šallimanni,the king,Nimrud (Kalhu),Administrative Letter,Arrapha
alāku,ina,muhhu,731-730,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_100,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_99,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s179_98,,,Tiglath-pileser III,x,,,,,,ittalka,muhhīya,ina,,,,iobj,,,http://oracc.org/saao/saa19/P224432,179,179,,,,,,,,,,,,,SAA 19 087,Aššur-šallimanni,the king,Nimrud (Kalhu),Administrative Letter,Arrapha
alāku,ina,muhhu,731-729,Neo-Assyrian,mukin-zeri,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s180_138,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s180_136,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s180_135,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s180_137,,Tiglath-pileser III,x,,,,,,ittalak,muhhi,ina,Mukin-zeri,,,obl,PROPN,,http://oracc.org/saao/saa19/P224467,180,180,,,,,,,,,,,,,SAA 19 126,unknown,the king,Nimrud (Kalhu),Administrative Letter,Babylonia
alāku,ina,muhhu,732,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s29_36,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s29_35,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s29_34,,,Tiglath-pileser III,x,,,,,,ittalka,muhhīya,ina,,,,iobj,,,http://oracc.org/saao/saa19/P393619,29,29,,,,,,,,,,,,,SAA 19 040,unknown,the king,Nimrud (Kalhu),Administrative Letter,Western Assyria
alāku,ina,muhhu,732,Neo-Assyrian,bēlu,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s97_75,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s97_73,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s97_72,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s97_74,,Tiglath-pileser III,x,,,,,,ittatakka,muhhi,ina,bēlīya,,,iobj,NOUN,,http://oracc.org/saao/saa19/P393615,97,97,,,,,,,,,,,,,SAA 19 033,Inurta-belu-uṣur,the king,Nimrud (Kalhu),Administrative Letter,Arpad
alāku,ina,muhhu,730,Neo-Assyrian,šarru,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s8_177,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s8_175,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s8_174,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s8_176,,Tiglath-pileser III,x,,,,,,illuku,muhhi,ina,šarri,,,iobj,NOUN,,http://oracc.org/saao/saa19/P224440,8,8,,,,,,,,,,,,,SAA 19 098,"Šamaš-bunaya, Nabu-nammir",the king,Nimrud (Kalhu),Administrative Letter,Northern Babylonia
alāku,ina,muhhu,728,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s9_76,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s9_75,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s9_74,,,Tiglath-pileser III,x,,,,,,lillikūni,muhhīya,ina,,,,iobj,,,http://oracc.org/saao/saa19/P224412,9,9,,,,,,,,,,,,,SAA 19 024,Qurdi-Aššur-lamur,the king,Nimrud (Kalhu),Administrative Letter,Ṣimirra
alāku,ina,muhhu,,Neo-Assyrian,maʾabaya,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s149_37,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s149_29,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s149_28,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s149_30,,Tiglath-pileser III,x,,,,,,illikūni,muhhi,ina,Maʾabaya,,,obl,PROPN,,http://oracc.org/saao/saa19/P224492,149,149,,,,,,,,,,,,,SAA 19 029,Qurdi-Aššur(-lamur,the king,Nimrud (Kalhu),Administrative Letter,Ṣimirra
alāku,ina,muhhu,,Neo-Assyrian,šarru,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s87_80,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s87_77,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s87_76,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s87_78,,Tiglath-pileser III,x,,,,,,lallika,muhhi,ina,šarri,,,iobj,NOUN,,http://oracc.org/saao/saa19/P224429,87,87,,,,,,,,,,,,,SAA 19 077,unknown,the king,Nimrud (Kalhu),Administrative Letter,Northern Assyia
alāku,ina,muhhu,,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s61_115,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s61_114,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s61_113,,,Tiglath-pileser III,x,,,,,,ittalka,muhhīya,ina,,,,iobj,,,http://oracc.org/saao/saa19/P428957,61,61,,,,,,,,,,,,,SAA 19 039,"Šarru-emuranni, deputy (governor) of Isana",the king,Nimrud (Kalhu),Administrative Letter,Isana
alāku,ina,muhhu,,Neo-Assyrian,ursa,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s85_72,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s85_70,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s85_69,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s85_71,,Tiglath-pileser III,x,,,,,,ittalka,muhhi,ina,Ursa,,,iobj,PROPN,,http://oracc.org/saao/saa19/P393631,85,85,,,,,,,,,,,,,SAA 19 072,Aššur-le’i?,the king,Nimrud (Kalhu),Administrative Letter,Northern Assyia
alāku,ina,muhhu,,Neo-Assyrian,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s85_82,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s85_81,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s85_80,,,Tiglath-pileser III,x,,,,,,illakūni,muhhīka,ina,,,,iobj,,,http://oracc.org/saao/saa19/P393631,85,85,,,,,,,,,,,,,SAA 19 072,Aššur-le’i?,the king,Nimrud (Kalhu),Administrative Letter,Northern Assyia
alāku,ištu,muhhu,680-631,,,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s16_55,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s16_53,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s16_52,,,Esarhaddon or Ashurbanipal,,,,x,x,,tallaka,muhhi,,,,,obl,,,http://oracc.org/saao/saa13/P314374,16,16,,,,,,,,,,,,,SAA 13 135,,,Kuyunjik (Nineveh),Priestly Letter,
alāku,ištu,muhhu,734-731,Neo-Assyrian,kašpunaya,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s11_128,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s11_105,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s11_104,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s11_106,,Tiglath-pileser III,x,,,,,,illakni,muhhi,issu,Kašpunaya,,,obl,PROPN,,http://oracc.org/saao/saa19/P224471,11,11,,,,,,,,,,,,,SAA 19 022,Qurdi-Aššur-lamur,the king,Nimrud (Kalhu),Administrative Letter,Ṣimirra
alāku,ištu,muhhu,731,Neo-Assyrian,gišru,,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s119_50,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s119_45,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s119_44,https://github.com/megamattc/Akkadian-language-models/tree/main/ak_norm_model/assets/UD_Akkadian/train#s119_46,,Tiglath-pileser III,x,,,,,,ittalak,muhhi,issu,gišri,,,obl,NOUN,,http://oracc.org/saao/saa19/P224486,119,119,,,,,,,,,,,,,SAA 19 082,Aššur-šallimanni,the king,Nimrud (Kalhu),Administrative Letter,Arrapha
